N_unmapped	621902	621902	621902
N_multimapping	8165889	8165889	8165889
N_noFeature	272037	7938479	7966782
N_ambiguous	74797	14811	14688
YAL068C	4	2	2
YAL067W-A	0	0	0
YAL067C	446	215	231
YAL065C	19	14	12
YAL064W-B	48	27	28
YAL064C-A	111	60	51
YAL064W	0	0	0
YAL063C-A	4	2	2
YAL063C	404	191	213
YAL062W	886	445	441
YAL061W	734	380	354
YAL060W	3035	1504	1531
YAL059W	839	424	415
YAL058W	607	314	293
YAL056W	2083	1014	1069
YAL055W	378	179	199
YAL054C	358	182	176
YAL053W	6881	3460	3421
YAL051W	807	395	412
YAL049C	1113	552	561
YAL048C	413	215	198
YAL047C	302	161	141
YAL046C	449	244	206
YAL044W-A	545	271	280
YAL044C	2282	1153	1134
YAL043C	2160	1113	1048
YAL042W	7077	3568	3510
YAL041W	964	463	501
YAL040C	2495	1339	1156
YAL039C	8941	4562	4379
YAL038W	125409	63138	62315
YAL037C-A	17	43	18
YAL037W	104	58	48
YAL036C	3399	1721	1680
YAL035W	29323	14624	14699
YAL034W-A	276	127	149
YAL034C	770	377	393
YAL033W	230	109	121
YAL032C	704	351	353
YAL031C	662	338	324
YAL030W	655	323	338
YAL029C	3314	1666	1654
YAL028W	277	134	143
YAL027W	326	162	164
YAL026C	1935	1112	1159
YNCA0001W	2	172	166
YAL025C	5180	2492	2688
YAL024C	694	326	368
YAL023C	8454	4228	4226
YAL022C	1856	927	929
YAL021C	4617	2350	2267
YAL020C	1451	756	695
YAL019W	4616	2418	2198
YAL018C	16	7	9
YAL017W	1820	925	895
YAL016W	2406	1252	1155
YAL015C	1133	588	546
YAL014C	1188	585	603
YAL013W	3128	1640	1488
YAL012W	14202	7202	7000
YAL011W	1347	681	669
YAL010C	420	212	211
YAL009W	437	203	234
YAL008W	911	455	456
YAL007C	1448	705	743
YNCA0002W	3	1	2
YAL005C	8706	4407	4299
YAL003W	21334	10853	10481
YNCA0003W	74	37	37
YAL002W	599	308	291
YAL001C	1528	771	757
YAR002W	1384	684	700
YAR002C-A	1828	926	902
YAR003W	635	300	335
YAR007C	1646	834	812
YAR008W	466	232	234
YAR009C	233	112	121
YAR010C	0	0	0
YNCA0004W	4	2	2
YAR014C	2465	1216	1249
YAR015W	2359	1222	1162
YAR018C	904	468	461
YAR019C	426	212	214
YAR020C	30	20	10
YAR023C	54	23	31
YNCA0005W	2	1	1
YNCA0006C	0	0	0
YAR027W	812	419	393
YAR028W	249	112	137
YAR029W	37	20	17
YAR031W	67	31	36
YAR033W	123	54	69
YAR035W	678	333	346
YAR035C-A	3	2	2
YAR042W	3042	1555	1487
YAR050W	202	82	120
YAR061W	6	5	1
YAR064W	50	31	19
YAR066W	0	0	0
YAR068W	15	7	8
YAR071W	22	12	10
YBL113C	1692	852	840
YBL112C	0	0	0
YBL111C	10	7	3
YBL108C-A	0	0	0
YNCB0001W	2	1	1
YBL107C	626	321	305
YBL106C	542	290	252
YBL105C	2124	1038	1086
YBL104C	771	374	397
YBL103C	799	406	393
YBL102W	954	455	499
YBL101C	1506	739	770
YBL100W-C	10	6	7
YBL100W-B	218	111	107
YBL100W-A	0	0	0
YNCB0002W	2	0	2
YBL099W	27477	13557	13920
YBL098W	710	354	356
YBL097W	811	416	395
YBL095W	883	442	445
YBL093C	1816	885	935
YBL092W	23672	11948	11724
YBL091C-A	413	198	215
YBL091C	5138	2550	2588
YBL090W	795	402	393
YBL089W	348	169	183
YBL088C	759	379	384
YBL087C	8344	4191	4153
YBL086C	482	227	255
YBL085W	2060	984	1076
YBL084C	377	186	191
YBL082C	1143	580	563
YBL081W	1824	918	906
YBL080C	392	215	177
YBL079W	1727	847	880
YBL078C	518	253	265
YBL076C	10946	5462	5484
YBL075C	672	346	326
YBL074C	204	98	106
YNCB0003W	5	3	2
YBL072C	13566	6874	6692
YBL071C-B	10	5	5
YBL071W-A	190	225	203
YBL071C	81	160	160
YBL069W	842	433	410
YBL068W	1048	530	518
YBL067C	1231	645	586
YBL066C	880	431	449
YBL064C	1721	847	874
YBL063W	605	301	307
YBL061C	2614	1316	1301
YBL060W	410	199	211
YBL059C-A	273	124	152
YBL059W	209	101	111
YBL058W	3170	1612	1571
YBL057C	802	395	420
YBL056W	4051	2006	2045
YBL055C	1401	738	663
YBL054W	2387	1208	1179
YBL052C	909	449	460
YBL051C	3565	1859	1706
YBL050W	1347	656	691
YBL049W	231	120	111
YBL048W	32	15	17
YBL047C	7757	3887	3870
YBL046W	1029	527	502
YBL045C	11895	5994	5902
YBL044W	42	21	22
YBL043W	981	491	490
YBL042C	2580	1247	1333
YBL041W	3611	1820	1791
YBL040C	1320	668	652
YBL039W-B	124	70	54
YBL039C	5592	2792	2800
YBL038W	1035	478	557
YBL037W	1158	591	567
YBL036C	827	402	425
YBL035C	669	354	315
YBL034C	630	307	323
YBL033C	2352	1203	1149
YBL032W	2126	1037	1089
YBL031W	261	134	127
YBL030C	16639	8131	8508
YBL029C-A	449	218	231
YBL029W	475	226	249
YBL028C	1174	573	602
YBL027W	18404	9142	9263
YBL026W	488	228	260
YBL025W	298	143	155
YBL024W	3681	1840	1841
YBL023C	1354	681	673
YBL022C	3859	1930	1929
YBL021C	573	290	284
YBL020W	1165	591	575
YBL019W	367	185	186
YBL018C	210	102	112
YBL017C	4462	2265	2197
YBL016W	2138	1094	1044
YBL015W	2431	1198	1233
YNCB0004W	0	0	0
YNCB0005C	0	0	0
YBL014C	962	487	475
YBL013W	194	95	99
YBL011W	3387	1663	1724
YBL010C	316	154	162
YBL009W	705	371	334
YBL008W-A	0	0	0
YBL008W	769	395	374
YBL007C	6870	3440	3430
YBL006C	1747	896	851
YBL005W	449	227	222
YBL005W-B	595	312	283
YBL005W-A	0	0	0
YNCB0006W	3	2	1
YBL004W	2174	1042	1132
YBL003C	5002	2512	2490
YBL002W	3897	1922	1975
YBL001C	1560	781	779
YBR001C	665	322	343
YBR002C	1443	719	724
YBR003W	1304	639	665
YBR004C	429	221	208
YBR005W	980	487	493
YBR006W	849	419	430
YBR007C	1094	552	542
YBR008C	651	349	302
YBR009C	5518	2691	2827
YBR010W	10302	5192	5110
YBR011C	16725	8354	8371
YBR012W-B	0	0	0
YBR012W-A	0	0	0
YBR013C	0	0	0
YNCB0007W	1	0	1
YBR014C	1049	488	561
YBR015C	3466	1758	1708
YBR016W	1530	751	779
YBR017C	2248	1117	1131
YBR018C	7	2	5
YBR019C	6	34	43
YNCB0008W	15	45	41
YBR020W	0	0	0
YBR021W	1396	706	690
YBR022W	277	135	142
YBR023C	3750	1890	1860
YBR024W	705	344	361
YBR025C	9565	4801	4764
YBR026C	1456	722	734
YBR027C	3	2	1
YBR028C	804	399	405
YBR029C	3633	1807	1826
YBR030W	935	459	476
YBR031W	14664	7425	7239
YBR032W	142	64	78
YBR033W	319	168	151
YBR034C	6367	3258	3109
YBR035C	2686	1316	1370
YNCB0009C	27	18	9
YNCB0010W	352	173	179
YBR036C	4251	2073	2178
YBR037C	795	386	409
YBR038W	2560	1215	1345
YBR039W	5925	2957	2968
YBR040W	6	3	3
YBR041W	1463	737	727
YBR042C	586	308	279
YBR043C	1495	764	731
YBR044C	781	370	411
YNCB0011C	4	3	1
YBR045C	181	80	101
YBR046C	422	213	209
YBR047W	38	17	21
YBR048W	14602	7446	7156
YBR049C	1785	899	886
YBR050C	135	61	74
YBR052C	1934	926	1008
YBR053C	1179	578	601
YBR054W	1289	618	671
YBR055C	1153	602	551
YNCB0012W	6	4	2
YBR056W	1820	900	920
YNCB0013W	0	0	0
YBR056W-A	1890	881	1009
YBR057C	1162	574	588
YBR058C	1516	717	799
YBR058C-A	1406	714	692
YBR059C	2170	1109	1061
YBR060C	726	395	331
YBR061C	599	318	281
YBR062C	373	194	179
YBR063C	330	160	170
YBR065C	443	243	200
YBR066C	163	84	79
YBR067C	1127	548	579
YBR068C	4480	2241	2239
YBR069C	15	1432	1475
YNCB0014W	7	1471	1428
YBR070C	322	142	180
YBR071W	3179	1622	1557
YBR072W	1062	543	519
YBR072C-A	2	2	0
YBR073W	2454	1228	1226
YBR074W	1145	584	561
YBR076W	69	31	38
YBR077C	356	181	175
YBR078W	19452	9662	9790
YBR079C	12804	6491	6313
YBR080C	1813	914	899
YBR081C	2085	1028	1057
YNCB0015W	2	2	0
YNCB0016W	0	0	0
YBR082C	5582	2848	2734
YBR083W	935	485	450
YBR084W	7086	3572	3515
YBR084C-A	16058	8178	7881
YBR085W	69	35	34
YBR085C-A	2860	1431	1429
YBR086C	5016	2487	2529
YBR087W	631	289	342
YBR088C	1512	747	765
YBR089C-A	603	283	320
YBR090C	41	20	21
YBR091C	440	223	217
YBR092C	2309	1152	1157
YBR093C	536	261	275
YBR094W	1050	536	514
YBR095C	1122	598	524
YBR096W	702	363	339
YBR097W	355	163	192
YBR098W	327	174	160
YBR101C	3013	1514	1506
YBR102C	966	503	463
