gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YLL030C	3.5402831404261	5.40032209801643	1.87751783266548	2.87630935060131	0.00402355171545687	0.00638810343449313
YOL161C	13.3064529527569	4.81691030344505	1.1819796638673	4.0752903376397	4.59569723003107e-05	8.9249772293357e-05
YER067W	1722.68253356745	4.23594185638626	0.103719818535368	40.8402358990036	0	0
YDL241W	555.700918441195	3.86285443151665	0.157695456589066	24.4956609091329	1.64309812974869e-132	6.27081121669911e-131
YER053C-A	595.550383012466	3.56122893581938	0.142356499465919	25.0162721700807	4.06696390274136e-138	1.66828519275717e-136
YCR021C	710.218070757143	3.28568820368361	0.127664710302679	25.7368555170305	4.52373600589748e-146	2.05098707635803e-144
YCL064C	2501.12920743233	3.2317875576837	0.0764107448178204	42.2949359463642	0	0
YOL014W	144.437106723967	3.20581624280779	0.267631897485347	11.9784535136859	4.60840096627723e-33	3.31211654668077e-32
YLR216C	10594.8310938677	3.05517483825448	0.0513627400614924	59.4823180110089	0	0
YEL039C	1372.29989696563	2.90665218034358	0.0907336331937656	32.0350026559203	3.55144933464137e-225	2.35332302064697e-223
YBR067C	4603.15634927155	2.90262732256458	0.0673744315432855	43.0820306172046	0	0
YDR542W	18.9412964403106	2.87376400214328	0.678388979804823	4.23615961888131	2.27375171433523e-05	4.51753635500541e-05
YNCM0011W	5.58227929108038	2.84873107136894	1.25063676335476	2.27782450895445	0.0227370354658684	0.0327843911667113
YNCE0017W	339.044353459588	2.73530442786796	0.163724849267935	16.7067151999123	1.17111473157355e-62	1.69755332485301e-61
YPL240C	29985.3787879042	2.73175420005503	0.0445862040380452	61.2690463113667	0	0
YER011W	522.994960789327	2.7202418694607	0.140052198902797	19.4230571941872	4.92678582778726e-84	1.05724265272445e-82
YBR018C	89.6432604015232	2.71138212423689	0.30946962480327	8.76138369302162	1.92868098628976e-18	8.19010306149805e-18
YOL109W	20702.9355010566	2.69181014276238	0.0539199193222133	49.9223696288699	0	0
YGR142W	6565.91155972208	2.60636027873375	0.117486346207705	22.1843674849326	4.86221385532148e-109	1.45144304691032e-107
YGR035C	212.311738856046	2.56509518415677	0.20474415581994	12.5282950025329	5.22744052738541e-36	4.13667537797034e-35
YFL020C	138.376512984108	2.48708517251049	0.252883881537304	9.83489005859637	7.96545611812566e-23	4.0328883620737e-22
YKL216W	10499.231218299	2.4375973633615	0.0503192514770529	48.4426395824492	0	0
YGL138C	41.9238534193991	2.4172042221152	0.431413242272254	5.60299032404241	2.10684990495539e-08	5.26712476238848e-08
YBR054W	250.724247084565	2.41110709372157	0.18436285318489	13.0780526123859	4.39557392665236e-39	3.81371378096601e-38
YJL218W	285.660141647417	2.37726632430816	0.171830459666501	13.8349529467715	1.56839053704035e-43	1.52292994176382e-42
YOR027W	22351.8778476832	2.33812040690814	0.0525393559773381	44.5022662233744	0	0
YAL018C	41.3197310038943	2.32566898530468	0.44465457168145	5.23028241115394	1.69251281320969e-07	3.98354889291742e-07
YLR460C	680.982739399	2.31468088863708	0.113907498250389	20.3207069261499	8.43529408272748e-92	2.02648698481461e-90
YNCL0043C	20.0389880050983	2.29463315351337	0.629923602396629	3.6427165846511	0.000269775819488125	0.000488512970424443
YDR343C	81.6667561512856	2.28667074920573	0.308682940131506	7.40783001558671	1.28382709182424e-13	4.32968532645422e-13
YIR041W	20.9046311175451	2.24444350195388	0.602941816853451	3.72248770812889	0.000197269515190984	0.000362111164871122
YDR342C	659.986494303659	2.23285164265715	0.268375661110619	8.31987384182656	8.80569889319624e-17	3.45692476080555e-16
YPR157W	359.779715779272	2.20891403345405	0.152404470469802	14.4937614142476	1.3267399516739e-47	1.40355121203396e-46
YDR258C	7749.41651188068	2.19583612876554	0.052651861378856	41.7048148206086	0	0
YLL026W	18084.1289549164	2.17790702033977	0.0485345185063552	44.8733620393203	0	0
YJR047C	102.578123144542	2.14495912845278	0.271019025878059	7.9144226922942	2.48403013588629e-15	9.13335470694775e-15
YKL043W	2746.88008473377	2.14261798095426	0.0666484163104567	32.1480704203634	9.39794634954181e-227	6.43972914633376e-225
YER103W	12472.9879247374	2.13194443339012	0.0486624147188561	43.8109051042225	0	0
YBR101C	5328.72732164687	2.10694590064846	0.0560490339611275	37.591118914016	0	0
YDR339C	1751.57104791148	2.05824278325695	0.0778855154833667	26.4265155142551	6.79479677843373e-154	3.27780996591643e-152
YKL044W	260.263363152482	2.03651786081333	0.171773650472428	11.8558222126171	2.00744007422623e-32	1.40918086700631e-31
YBR092C	943.186703979555	2.03200819048862	0.097194484419533	20.9066203974868	4.66101686927354e-97	1.20110819323587e-95
YOR385W	1167.04236192187	2.00065731383458	0.0886480647323758	22.5685390862673	8.83159176649947e-113	2.74507723463875e-111
YFR053C	2974.03645385074	1.98260561923005	0.0706693995619479	28.0546549357918	3.50495207818759e-173	1.90404153436677e-171
YOR020C	3972.17658875678	1.97694980730258	0.0596352903654976	33.1506695982545	5.53891067510915e-241	4.02405197239857e-239
YLL009C	660.284910246141	1.97056199131513	0.111446641269671	17.6816633400993	5.80578256709938e-70	9.91752659479017e-69
YIL011W	610.208139821642	1.96437498588359	0.11604507123303	16.9276899484936	2.81201263254499e-64	4.26041109905685e-63
YBR085W	211.001691147885	1.96185388336618	0.18910356472942	10.3744944532025	3.23922304974647e-25	1.793619374653e-24
YKL120W	1465.11281004372	1.95441805824007	0.0835123464686549	23.4027439161182	4.00731974744537e-121	1.42141988688798e-119
YPL106C	26469.0743880967	1.95291664865428	0.0446137673475818	43.7738564743767	0	0
