gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
YAL010C,619.6042070717613,1.075544085575966,0.057618985582535934,18.666487698491498,9.27557814604928e-78,3.439361614400113e-76
YAL018C,43.57628569645601,2.25973396636648,0.21303504056646866,10.60733464484414,2.754959903844982e-26,1.9822592450998896e-25
YAL022C,951.5614590451902,-1.8523731680995452,0.10769055794725856,-17.20088746319566,2.6149560274023434e-66,7.3510670835440755e-65
YAL037C-A,11.489969723235266,-2.2883471119332617,0.3793519828404935,-6.032252935120272,1.616894347021714e-9,4.579432724179588e-9
YAL062W,743.3342142496082,-1.4498147858569759,0.1906834374722323,-7.6032549290921025,2.88773837212601e-14,1.1123958394601405e-13
YAL064W,8.271819841403563,1.620154235574296,0.45859272305457455,3.5328825646923545,4.110550198805537e-4,7.217944625677125e-4
YAL065C,30.01450850194789,1.4346171417784095,0.31028504970666543,4.623545810971735,3.772353811365144e-6,8.088012215640628e-6
YAL067C,1953.468171006141,-5.063855027927763,0.6710237374902132,-7.5464618388431,4.472420473859711e-14,1.701152255758848e-13
YAL068C,7.746355630414381,1.3954215746324903,0.4142048665777711,3.3689164160761638,7.546430946289421e-4,0.001289528658167183
YAR003W,547.3894435304973,-1.1122572013285357,0.1122476267634286,-9.908959622573688,3.805885112213539e-23,2.364107874431514e-22
YAR007C,2502.9227731778938,1.040651067689668,0.11876551807817537,8.762232376275051,1.914211625961432e-18,9.429091334401708e-18
YAR035W,362.2497566910751,-1.6614614570919017,0.14799468900670756,-11.226493790034583,3.022352880491475e-29,2.461873424486587e-28
YAR068W,22.34077501727701,1.08695620764401,0.3207185403792442,3.389128069611139,7.011525486609828e-4,0.0012018621679259728
YBL013W,130.62050856216044,-1.1504678025321307,0.11967373137303951,-9.613369528405228,7.02128823942971e-22,4.124068621876887e-21
YBL022C,5180.734783231639,1.0618327110792178,0.05143632086843085,20.643636503382183,1.113605896410069e-94,6.471763497983131e-93
YBL027W,8164.526740624,-1.154976735306154,0.18845992719523808,-6.128500379338666,8.871121763686599e-10,2.555627261187884e-9
YBL043W,571.1412187235121,-1.5746335833700662,0.07868579044944307,-20.01166378803546,4.358557532687497e-89,2.213707708198591e-87
YBL044W,34.96744005473052,-4.473746577123314,0.40122075616401615,-11.150336836747496,7.133581312796278e-29,5.70309066859004e-28
YBL049W,195.31215275663604,-1.0475699814975215,0.11136141411142461,-9.406938568949537,5.107977519095062e-21,2.882597210589221e-20
YBL071C,67.65347417746466,-1.0105048525156863,0.17397611224471035,-5.808296549898391,6.311165905311382e-9,1.70975736134926e-8
YBL071C-B,14.470613171804175,-3.532874813643374,0.44720338332362175,-7.8999286351257,2.7906315977188425e-15,1.1335065441271965e-14
YBL075C,2147.6348652726456,2.1242209862621264,0.10326646088085492,20.570289406092606,5.066280867591163e-94,2.8352408855297213e-92
YBL078C,1023.7989059425363,1.2355151828390163,0.1546711516550192,7.988013082069288,1.3713090239627366e-15,5.692439382438723e-15
YBL084C,592.5271023529668,1.3048360073038632,0.0600939761550299,21.71325798009536,1.537625446123084e-104,1.0933421407491672e-102
YBL086C,1061.2844853705333,1.5914342032882658,0.0888865825506461,17.904099332219158,1.095530249485294e-71,3.6381235318072076e-70
YBL098W,461.3747906366629,-2.115996560980289,0.07368593258292237,-28.71642505981796,2.379518376535109e-181,5.7527236271112795e-179
YBL100W-B,294.62865719807246,1.094602658990079,0.139760174861677,7.832006936692987,4.801430348324249e-15,1.9256698755986572e-14
YBL108C-A,4.656210927050372,4.092740298872885,0.9023996283506629,4.535396702626399,5.749531326273638e-6,1.2154658039873338e-5
YBL113C,1406.283951588883,-1.3292102221776814,0.11331483534785136,-11.730240070484165,8.920530859415509e-32,7.940454862195484e-31
YBR002C,779.4109746696565,-1.1269528384081149,0.10951606303561283,-10.290297214588954,7.793543489733819e-25,5.244951665016934e-24
YBR005W,2738.115009112385,1.8097464490491144,0.13967954584887946,12.956417047683527,2.1610815474260512e-38,2.464448466536425e-37
YBR018C,93.30957988091971,3.5307712713729127,0.2518727851266745,14.018073725580079,1.20850499458423e-44,1.7516077187690852e-43
YBR019C,25.89831180091333,2.161124266849508,0.3140397339598305,6.881690541509445,5.914639245284164e-12,1.9652600109124513e-11
YBR025C,9231.353333834244,1.0219963661323117,0.16345151415824888,6.25259650481332,4.0368413764974184e-10,1.1913412734155466e-9
YBR032W,65.59967437589984,-4.164695736476159,0.257321088822645,-16.184820900344544,6.453739595691786e-59,1.455462765535864e-57
YBR043C,1230.6343289388321,-1.86379360558371,0.14498754875791742,-12.854852858404042,8.077942302758044e-38,8.991359719681329e-37
YBR062C,733.1989881146794,1.359478602711522,0.08750878510829387,15.53533854948552,2.000131766195684e-54,3.8499351576072337e-53
YBR063C,447.8778878544093,1.0371949652658259,0.06956844882872516,14.908985074819762,2.880983985286819e-50,5.003640002032625e-49
YBR065C,619.1897879197523,1.0520568479619257,0.05427183526693429,19.38495064313594,1.0340415314847533e-83,4.5288021857201806e-82
YBR067C,5068.435811337369,3.005881098506979,0.14058138530244496,21.381786016976328,1.9742754656161792e-101,1.3258356571315762e-99
YBR071W,5356.0727465160935,1.4687576886779294,0.043088260008448974,34.08718960547322,1.1420149902504837e-254,7.669265112304359e-252
YBR072C-A,4.591044022170475,2.1172177218186534,0.677326117850505,3.1258468646353776,0.00177293847940247,0.002911858741714274
YBR073W,4627.314729796571,1.2417159228997294,0.09476773511858715,13.102728701344548,3.176293007669598e-39,3.7060839649334074e-38
YBR085W,211.655010371901,2.1443835244224685,0.11933350327988212,17.96966874753588,3.3671927920700866e-72,1.1433322042287418e-70
YBR088C,2320.4467120820964,1.123775894794464,0.11277585155299097,9.964685518392434,2.175612955062726e-23,1.365462585711227e-22
YBR090C,33.52656037094828,-1.0451088844212686,0.19003175028512626,-5.499654046511559,3.805371258952899e-8,9.679993219322946e-8
YBR097W,490.0437817753639,1.008467688415101,0.07386271353047809,13.653271592831143,1.9301475140701554e-42,2.5471204312314453e-41
YBR101C,6185.635879424944,1.7194614417703236,0.12584179772569665,13.663675128976745,1.6732139119599664e-42,2.2275120889616822e-41
YBR107C,382.063532393613,-1.4916442609913623,0.1014029421283212,-14.71006885681629,5.5550862411694906e-49,9.173481213559672e-48
YBR115C,6732.80282776293,-1.6376569247133332,0.18655556606115367,-8.778386832888721,1.6583603396754489e-18,8.195527304168777e-18
YBR117C,752.3700436462655,-1.843289501233813,0.21157489848469982,-8.712231528576684,2.9795034162440358e-18,1.4475979620401087e-17
YBR119W,354.02859501755995,-1.3707015293043423,0.07377598026967037,-18.5792384498867,4.73172150187867e-77,1.7332439246881625e-75
