gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YOR235W	11.1831087332513	-5.34053740912043	0.784099395865177	-6.81104645314472	9.68913358407011e-12	3.08570468584764e-11
YAL067C	1956.61379103959	-5.06720441480305	0.670718013845327	-7.5548953661644	4.19196713310397e-14	1.54174711599359e-13
YHR094C	4748.84821069083	-4.79967955515864	0.0880662355586327	-54.5007916452056	0	0
YBL044W	35.0134031933969	-4.47836706770992	0.396142674729877	-11.3049346949648	1.24046414190553e-29	9.88693387497215e-29
YBR032W	65.658786378716	-4.16842252638888	0.253749783099023	-16.4272949339318	1.21980201895654e-60	2.75340043515609e-59
YJL088W	1438.32051308487	-3.96577697545461	0.291199862465	-13.6187460457035	3.09842063363765e-42	3.92378150478224e-41
YOR348C	4144.89230352512	-3.9523179093132	0.233582896226858	-16.9204080142695	3.18218349843859e-64	7.8088934480356e-63
YOL058W	6127.33324134216	-3.88373153632951	0.238992609397979	-16.2504252583902	2.21820415574965e-59	4.89494752876994e-58
YFR035C	5.80280752906157	-3.72541666533737	0.725601441459389	-5.13424650569121	2.83276615188608e-07	6.53137583713618e-07
YLR296W	13.8820067496873	-3.68812105309106	0.459509194278906	-8.02621818890636	1.0052337173443e-15	4.07188507148917e-15
YDL022C-A	2.37659703501877	-3.64473698192664	0.950829975700271	-3.83321632160614	0.000126478637723543	0.000230648986585578
YER091C	40985.3296496535	-3.62744693938656	0.178648260635887	-20.3049664546126	1.1622343382031e-91	5.97691641402882e-90
YJL153C	7595.48579470433	-3.6161767852211	0.629153581222108	-5.74768529203442	9.04734305423168e-09	2.35813075463756e-08
YJR010W	9014.3858343334	-3.60713533658766	0.392432681174213	-9.19173022439059	3.8657255419865e-20	2.0160406397979e-19
YBR294W	5659.04418922994	-3.60489951695368	0.420872666623081	-8.56529730447453	1.07797338832853e-17	4.87395613040896e-17
YGR032W	9601.57666219722	-3.58560832151496	0.108569645065457	-33.0258823205435	3.45349940774255e-239	1.70199962478245e-236
YOL166W-A	3.29626115925942	-3.56537274603642	0.890274083647658	-4.00480347740581	6.20690605497382e-05	0.000116828906458037
YGR087C	1448.0020583103	-3.55752638471997	0.695510077859047	-5.11498898142629	3.13759271071882e-07	7.2117074586829e-07
YBL071C-B	14.4881498149957	-3.53385806152696	0.43780225417875	-8.07181330794181	6.92617255400774e-16	2.82492306788978e-15
YPL130W	18.5200501405011	-3.52410002016518	0.454406370781744	-7.75539307273013	8.80702576716632e-15	3.37993188754196e-14
YGL125W	5465.75541736353	-3.45945425426379	0.056480285724022	-61.2506507344461	0	0
YLR092W	2225.5031389782	-3.29167905237281	0.222250175727069	-14.8106926872135	1.24946055931708e-49	2.03003015049484e-48
YNL146C-A	3.56269028447919	-3.26141505644568	0.830719052688056	-3.92601451223772	8.63649471177212e-05	0.000160465691880051
YGL184C	1234.16345222499	-3.2234535541974	0.469190698082685	-6.87024181717545	6.40931641037517e-12	2.07129493174638e-11
YLR406C-A	4.08496946939278	-3.22334755783917	0.794199348589594	-4.05861269410944	4.93651093150621e-05	9.40242371946143e-05
YLR302C	1.76438091959835	-3.21195640656229	1.05378593570514	-3.04801601324564	0.00230357651735458	0.00365531299265763
YNR077C	1.92063135696145	-3.19124156564303	0.993919762496659	-3.21076377194357	0.00132382711289412	0.00217053328130186
YCL025C	11221.4985328446	-3.137393741349	0.118542054779365	-26.4665037837283	2.35631565179194e-154	3.48381269117439e-152
YHL005C	8.85973529642477	-3.13430365174424	0.564296874580293	-5.55435231512747	2.7864297843717e-08	6.98852660931901e-08
YDR497C	20585.6931148974	-3.12276295504934	0.205839244475572	-15.170882321325	5.51307009343343e-52	9.61778658777737e-51
YKL096C-B	3.39780867880103	-3.12126289192362	0.8628550149998	-3.61736657684529	0.000297615658403079	0.000520431402659908
YGR108W	508.688301345368	-3.09769987325071	0.251644453243149	-12.3098277483493	8.01941578770953e-35	7.64948789814745e-34
YPL198W	1635.56593893969	-3.09543799004693	0.299139656492801	-10.3478021815587	4.28202648761178e-25	2.79822150803713e-24
YHR125W	0.759974982191688	-3.04933628975361	1.26847801156914	-2.4039331087667	0.0162197408722862	0.0233050406993928
YDR523C	78.3539224364843	-3.02795175015716	0.186542795134754	-16.2319415658474	2.9982373800486e-59	6.51896171529685e-58
YJL136W-A	4.68625740724731	-3.02208462974599	0.688978261111458	-4.38632798786825	1.15280250621451e-05	2.31185962080455e-05
YMR230W-A	3.67869481789438	-2.98077437959152	0.866253873623696	-3.44099399766307	0.000579581389825083	0.000983542134698864
YFL055W	924.952819430074	-2.96206456290958	0.447325712927371	-6.62171763730137	3.5504878410579e-11	1.09362422354252e-10
YJR137C	8112.52854525185	-2.96030172361585	0.241669327998195	-12.2493894783287	1.692653499531e-34	1.58894488828989e-33
YLR174W	464.001010328131	-2.94009955478602	0.132516719448282	-22.1866309928799	4.62360724826315e-109	3.46126750205421e-107
YFR030W	11166.754376773	-2.9400502677045	0.264745832854172	-11.1051805273322	1.1837788856011e-28	9.04504952124664e-28
YDR010C	20.9600705787415	-2.92279228512227	0.311726713106945	-9.37613673204691	6.84343241408508e-21	3.71303296301827e-20
YDR502C	14033.9509325257	-2.92206318846945	0.148005824027158	-19.7428932792082	9.23362156826725e-87	4.20058753497942e-85
YGL041C-B	4.12272600442581	-2.88145818840952	0.689423999585521	-4.17951534925074	2.92131002838662e-05	5.66818487791288e-05
YNL142W	7695.02963508298	-2.86449624205505	0.140948031260431	-20.3230667107531	8.03939426085563e-92	4.17061207532458e-90
