gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YBL108C-A	4.74475165039685	5.59944445910605	1.73804474811156	3.22169176897776	0.00127436149122627	0.00245838111914117
YKL224C	2.73903095150052	4.83312599728554	1.90484311940097	2.53728296470181	0.0111716614854817	0.0187069644754617
YOL161C	13.6924536944046	4.64813552411413	1.15795692087763	4.01408328782322	5.96772729957091e-05	0.000137492897791519
YER011W	678.343051270059	4.42877432443152	0.17821143942547	24.8512347956411	2.50759896789568e-136	3.44357486172651e-134
YBR018C	95.7439822854313	4.35384593089992	0.416126894050235	10.4627842928468	1.28036940437476e-25	1.2394395627595e-24
YCL064C	2695.29256477868	3.99627269580188	0.108621369286587	36.7908517637823	2.5857685395699e-296	1.90862040327004e-293
YER067W	2605.35014072067	3.83390719726422	0.113500494522134	33.7787708626817	4.04343414532522e-250	1.98970655234545e-247
YAL064W	8.02719489376491	3.81849711873728	1.2475775926712	3.06072916119105	0.00220798722632295	0.00409747472389598
YDL241W	719.918520964596	3.77420010945836	0.153600234647879	24.5715777590479	2.54357190238762e-133	2.8339230346413e-131
YFL020C	128.25364777367	3.74721652439525	0.317495511974248	11.802423603075	3.79229308866747e-32	4.63633347589677e-31
YCL069W	6.86193478296199	3.57177493321186	1.28249785764851	2.785014346738	0.00535253547381795	0.00939837108917485
YBR301W	43.0348512881572	3.54805066124811	0.517685829288441	6.85367545432895	7.19762754540504e-12	3.19563839515916e-11
YGL015C	48.1017013981656	3.49488633167092	0.486770116032819	7.17974710558298	6.98404850465792e-13	3.3098560529699e-12
YBR067C	5788.95923452501	3.4485805800414	0.122651202161322	28.1169733298294	6.07563093814671e-174	1.43506402759025e-171
YOL014W	160.425318903216	3.37038057891948	0.266141110283584	12.6638856181527	9.37420938044183e-37	1.41210985692625e-35
YBR019C	26.2551130383766	3.34650551820706	0.62763922732532	5.33189350268652	9.71939365141547e-08	2.9892197662296e-07
YEL039C	1343.78230521055	3.32089129713886	0.134667101413077	24.660004279385	2.87451852351405e-134	3.39480637627009e-132
YLR460C	695.808049508903	3.26606904389881	0.145388860414972	22.4643692410597	9.26175949585328e-112	8.16278952582293e-110
YIR041W	19.2086042449728	3.2371126168288	0.728617180466621	4.44281675427375	8.87887812070321e-06	2.26283018138768e-05
YGL138C	48.0507249825291	3.19816216134021	0.454292468368452	7.03987493525064	1.92412456375862e-12	8.84887503815784e-12
YIL011W	694.4757304515	3.11561260042708	0.149794513943127	20.7992437000063	4.39687188539247e-96	3.05453276273442e-94
YGR035C	210.128289476405	3.03540132797718	0.223905876849217	13.5565951670902	7.2420476268485e-42	1.28036800109402e-40
YCR104W	45.6810260853399	3.03346918183151	0.452774347351821	6.69973729645599	2.08794554727008e-11	8.98638371474478e-11
YJL218W	351.495250952803	2.90806887337039	0.181693556368935	16.0053495098387	1.17252930441599e-57	3.46189277128821e-56
YPR157W	411.400766325883	2.81043294775273	0.167402072988885	16.7885193867302	2.96141035052165e-63	1.00500736320864e-61
YJR150C	48.2562360444665	2.80005090794124	0.426531820945669	6.56469405197767	5.21398037726571e-11	2.15757211827288e-10
YCR102C	669.65846263715	2.7836668568685	0.146948697018793	18.9431203769878	5.03242946922879e-80	2.476374667983e-78
YCR021C	1040.16416400098	2.76165727734711	0.125774068120143	21.9572867334553	7.37746940737991e-107	6.22342240722548e-105
YER053C-A	635.15054611602	2.74490778993715	0.162935410849915	16.8466005984763	1.11121249183349e-63	3.85982927310398e-62
YIL029C	87.2429487475041	2.74386737977465	0.322262443638912	8.51438767977907	1.67472858933207e-17	1.07734253870635e-16
YLR216C	12201.9815443446	2.7098008391176	0.0857468793505092	31.6023260513154	3.43016566431655e-219	1.44679487484209e-216
YJL213W	598.775817804135	2.62642901762798	0.144293879315368	18.2019433540052	4.98089882016527e-74	2.17868203948711e-72
YER103W	12290.0028350164	2.6166193948392	0.0869377949385686	30.0976048068408	5.20795944897953e-199	1.61857897611706e-196
YDR542W	18.3470801593053	2.5956720111003	0.664158663692793	3.9082107228235	9.29821916681389e-05	0.000209644842229996
YOL104C	102.603914222604	2.58528442511762	0.291885234371099	8.85719495433854	8.20529630699438e-19	5.64054420172314e-18
YEL070W	384.662906448013	2.56070149389493	0.180436849212248	14.1916770608357	1.03161783506615e-45	2.06498417493749e-44
YGR142W	8620.96382453048	2.55674869176799	0.0901763649449358	28.3527584343105	7.73960182185465e-177	1.90426453158549e-174
YBR085W	221.094485338862	2.55280726280072	0.206156997228793	12.3828310322527	3.23718837591273e-35	4.67374018576153e-34
YPL240C	29733.7791797339	2.5123897172339	0.0944436614594445	26.6019940185479	6.43689292560613e-156	1.35749474020372e-153
YHR022C-A	8.56930321846495	2.47420059722846	0.943798287066485	2.62153537586805	0.00875346771252468	0.0148831635020035
YJR047C	95.3559741618377	2.47210902401175	0.306650248151997	8.06165668839244	7.52673367155939e-16	4.41364074782107e-15
YBL075C	2206.1958340154	2.41700463766268	0.102024572176774	23.6904167897401	4.52669375299129e-124	4.60864251920924e-122
YBR005W	2939.08283511088	2.37069063604583	0.0963259948283772	24.6111201889964	9.60371541191333e-134	1.0905757597567e-131
YDR446W	37.3710621236587	2.36921327021161	0.460428787903198	5.14566710956771	2.66571776273544e-07	7.91008210500139e-07
YER143W	3647.69577153334	2.34919436156246	0.0947209829924634	24.8012033590211	8.70089500760943e-136	1.16769965954395e-133
YAL018C	45.6708692860921	2.33249311352588	0.417088035556573	5.59232803312936	2.24045016883865e-08	7.38685552595882e-08
