gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YOR235W	11.1666475269228	-5.33629352521243	0.790402990803249	-6.75135796208135	1.46467732018108e-11	4.73903090105698e-11
YAL067C	1953.46817100614	-5.06385502792776	0.671023737490213	-7.5464618388431	4.47242047385971e-14	1.70115225575885e-13
YHR094C	4744.95697348253	-4.79694403420074	0.0881930803956029	-54.3913877674229	0	0
YBL044W	34.9674400547305	-4.47374657712331	0.401220756164016	-11.1503368367475	7.13358131279628e-29	5.70309066859004e-28
YBR032W	65.5996743758998	-4.16469573647616	0.257321088822645	-16.1848209003445	6.45373959569179e-59	1.45546276553586e-57
YJL088W	1436.12916562731	-3.96308184469726	0.290055036695093	-13.6632064378295	1.68402060826039e-42	2.23697155084083e-41
YOR348C	4139.23918127882	-3.94949168849532	0.2328067411244	-16.9646792417618	1.49916047298221e-64	3.88968342196049e-63
YOL058W	6118.64833990742	-3.88112053660848	0.237761657808781	-16.3235761912875	6.70876976822768e-60	1.55953094150647e-58
YFR035C	5.79554967651539	-3.73067974337759	0.741502873209825	-5.03124111607037	4.87314813526534e-07	1.12632150399785e-06
YLR296W	13.8659437482822	-3.68523199089443	0.466593538222444	-7.89816336705789	2.83043019664241e-15	1.14889994012805e-14
YDL022C-A	2.37405988120077	-3.6433223853588	0.973283538553742	-3.74333094215548	0.000181596798316941	0.000330494143037517
YER091C	40946.0866228622	-3.62478148425458	0.178812773995018	-20.2713788465447	2.30118239640331e-91	1.23082711538599e-89
YJL153C	7597.17332884159	-3.61289805475751	0.629190646856932	-5.74213566715498	9.34898710439354e-09	2.49581616868174e-08
YJR010W	9003.36317625084	-3.60443951345308	0.392934641806772	-9.17312736000911	4.59491084542185e-20	2.47078657915744e-19
YBR294W	5651.56097986827	-3.60210749901906	0.42127267318251	-8.55053680982174	1.22517351471575e-17	5.72695183522197e-17
YGR032W	9594.74299564895	-3.58315176101244	0.109282908130903	-32.7878514792121	8.77320487335054e-236	3.78751787532362e-233
YOL166W-A	3.29197734260435	-3.56224509288021	0.913914695301699	-3.89778730027342	9.70756213005925e-05	0.00018295137360174
YGR087C	1445.74637419464	-3.55413003120065	0.695685202186055	-5.10881936259747	3.24178093192991e-07	7.63277130992768e-07
YBL071C-B	14.4706131718042	-3.53287481364337	0.447203383323622	-7.8999286351257	2.79063159771884e-15	1.1335065441272e-14
YPL130W	18.508631604932	-3.52060645595397	0.464439119814948	-7.5803400397381	3.44650454674007e-14	1.31756315499665e-13
YGL125W	5460.77298564951	-3.45679340692219	0.0569275286709	-60.7227028404138	0	0
YNCG0013W	1.01962926474468	-3.45294602511459	1.6353707560756	-2.11141480443286	0.0347366736839329	0.0482751105416625
YLR092W	2223.20129168984	-3.28891704440089	0.222044977719118	-14.8119407076223	1.22647422581863e-49	2.09401418668016e-48
YNL146C-A	3.55739112630323	-3.27259277854818	0.852413924296916	-3.83920614770279	0.000123432761882722	0.000229335263700944
YLR406C-A	4.08092898369997	-3.23810256337819	0.825937588025746	-3.9205172525424	8.83591096661907e-05	0.000166992638781256
YLR302C	1.76307375507574	-3.22318386827191	1.09799439583868	-2.93551941657219	0.00332989770883731	0.00526856066811851
YGL184C	1232.43147148197	-3.22036963514065	0.469360764142478	-6.86118201853592	6.82930786906375e-12	2.2555375279028e-11
YNR077C	1.9191112611936	-3.19190631067768	1.03669957865544	-3.07891155393105	0.00207758351119771	0.00337007910404695
YNCC0011W	8.28255508088523	-3.17406802639154	0.530756001185332	-5.98027722588708	2.22758181514058e-09	6.26792574055384e-09
YHL005C	8.84735516429178	-3.13526776060079	0.58400764801732	-5.36853887315498	7.93770836325088e-08	1.96782236864185e-07
YCL025C	11210.3286318814	-3.13467422330589	0.118523703096904	-26.4476568095667	3.88236879977119e-154	5.86625925645427e-152
YDR497C	20577.1226843774	-3.12013204846386	0.20532511389528	-15.1960565820273	3.75558893071041e-52	6.73554287751149e-51
YKL096C-B	3.39445306790998	-3.11140454022973	0.898544791377075	-3.46271501441938	0.000534754461832292	0.000927685409676915
YGR108W	508.42073901054	-3.09491715667408	0.251509723432355	-12.3053578781676	8.47598993242929e-35	8.38443259437031e-34
YPL198W	1634.6555041423	-3.09266415516871	0.298066755560852	-10.3757433443037	3.1971438790796e-25	2.17852735120148e-24
YHR125W	0.759016073457427	-3.04793530995847	1.37865878722808	-2.21079743457526	0.0270498675797598	0.0381538855664103
YDR523C	78.2782254308504	-3.0249640454199	0.189835432093526	-15.9346651573959	3.64146061690837e-57	7.77702755073999e-56
YJL136W-A	4.68162309105919	-3.01113169604175	0.708088709141638	-4.25247805418606	2.11417940659024e-05	4.23256056092461e-05
YMR230W-A	3.67411237527808	-3.00620665567634	0.90794097081875	-3.31101553107075	0.000929580491181358	0.00157421812516114
YFL055W	923.758958114808	-2.95913484181926	0.447559880352793	-6.61170710718462	3.79913118957738e-11	1.20031097280741e-10
YJR137C	8104.46112574625	-2.95767016775705	0.241411499857997	-12.2515711533908	1.64772419033752e-34	1.61669561792207e-33
YLR174W	463.561160495601	-2.93740070482532	0.133627602435194	-21.9819906313884	4.28266348183941e-107	3.2765086182579e-105
YFR030W	11153.9520906887	-2.9372227715239	0.264190459656016	-11.1178230105215	1.02748568462358e-28	8.17121510245382e-28
YDR010C	20.9430408988215	-2.92039444874527	0.318501879038715	-9.16915924502373	4.76722537426211e-20	2.55435373776952e-19
YDR502C	14026.1659096098	-2.91945155917326	0.1483813702016	-19.6753241677625	3.50925619774307e-86	1.64418174102009e-84
